User,User Mentioned
1226982781713960960,619123538
2608589893,2779389582
2608589893,1367531
1486099565568745473,20793816
859442374103248897,3129181760
1167432392782430209,10228272
468648081,14409825
2676458253,1903382054
2676458253,14224719
2676458253,2936714848
17040615,18190142
17040615,17041359
17040615,13944372
17040615,518066590
1556024963970527232,208019751
1556024963970527232,2812768561
354554358,1096050859530702848
354554358,214942749
27583042,94013828
1039706279403577344,3017241909
141495614,10228272
1391672672820596737,36042554
769777867,318629482
2957725522,15754281
1561502405979684864,19380829
3130559670,2811559122
576759172,14301074
399126937,19380829
76080355,4547141
14076534,1994321
1042272523,296694466
1494053490401984513,6467332
1494053490401984513,34228791
1494053490401984513,14353202
1494053490401984513,3131144855
1494053490401984513,164263382
14076534,1994321
1555765816960122881,14173315
15681966,34713362
1477743228174671872,808806102
35854100,899733078641225728
60416621,1545100935147429888
60416621,863936407785439233
1489664904109907969,10228272
1513183865145552896,36042554
2340947022,10228272
759251,71294756
3130559670,2811559122
1164298050833211392,160952087
1211290230570934273,10228272
1330722451240742915,10228272
849249839233630209,10228272
1034277080689795072,2556307594
1034277080689795072,809018406
587955457,147476095
587955457,849728088
1533672793698607105,10228272
22650211,247022327
1305462716035821568,106355048
1054385497487876096,1344951
714568459221204992,573918122
303174857,36042554
1696542020,36042554
4571324907,15203904
34730756,17469289
310330945,10228272
468648081,14409825
1527028315621576707,17874544
15184327,31947242
15184327,15949458
15184327,1565454738602299397
1367531,1163992520252153857
3099291668,7309052
343136829,19380829
1435072065829105667,44945327
263549577,36042554
263549577,2812768561
263549577,14353202
263549577,1097257834687938565
263549577,17071392
263549577,237663700
1486128545965297665,1324346485081858053
1486128545965297665,1440405686278492161
232990636,17469289
708415843453915136,227390380
708415843453915136,29568372
708415843453915136,39313314
1489664904109907969,10228272
1477135188119461891,380956211
1714628792,351399313
24842995,2467791
2692268043,14511951
36659991,10228272
40717489,59210026
1507892204618100741,33584794
1086760901666111488,1269282800357855233
1086760901666111488,1185873621115383808
1086760901666111488,1245166261845270532
1086760901666111488,1332360877295726593
2961683549,10228272
1336309124821204995,36042554
1507892204618100741,33584794
1221278932319621120,457984599
19370499,16714896
22813260,10228272
1559966750627794945,2525753514
1559966750627794945,1024262863668604931
1559966750627794945,1538850905424121858
25202837,215732890
25202837,403101385
347568180,380648579
1565237077628915714,4700634869
1565237077628915714,835285459
1565237077628915714,106355048
916527806565232640,19701628
916527806565232640,36909344
1231007720477560832,133947228
842169881621590016,1390033763187396613
3329000416,461580706
69172612,1072915220
1311714648622870529,1129029661
1311714648622870529,130557513
1333626846697676802,17469289
1243508596928737282,36042554
194596951,1023072078
1612349160,26403506
2591675300,715177919438577664
905047309905403904,10228272
905047309905403904,36042554
905047309905403904,166985114
1163703204674068480,10228272
1560778162707091456,14268564
2591675300,65357102
1726207638,847189029904896000
3078857807,14260960
1130163204150239233,24179879
1130163204150239233,180884045
1130163204150239233,18734310
989441549992890368,325512390
1378412854223773706,454586865
271135079,183036128
37508695,14433996
780135372462317568,16887175
780135372462317568,60886384
158179181,25053299
19629840,133052366
248494608,216719083
158179181,16343974
2319923486,224495471
3067264802,122207745
3067264802,18646108
3067264802,2779389582
2591675300,1349149096909668363
818043140368048129,10228272
201388709,8720562
21405070,156836120
321563891,357211620
2765607119,19709040
158179181,12848262
210194817,10228272
1414052449325780994,208019751
1414052449325780994,2812768561
1414052449325780994,319110295
1414052449325780994,48289662
1209299588747673600,36042554
1036355117098749952,1601849492
2591675300,25510622
1252461597815042049,1468703852480253955
1507892204618100741,33584794
17526930,17525171
17526930,135613783
480987221,14173315
2396300118,36042554
76573824,1539017570337972224
76573824,500351377
76573824,3040640911
76573824,1201969901516144640
76573824,500504684
76573824,46540286
76573824,150428816
76573824,88564823
1345132092733206530,10228272
321563891,357211620
218517643,774195721000087552
26380701,20674741
1548091181409546241,36042554
1127795282,33563975
1127795282,33563975
43900636,36042554
1394799952891633666,10228272
65692663,166985114
2591675300,29885622
1073896450071937025,1219541565833711616
1378412854223773706,454586865
1123493366279356416,52070270
1127795282,33563975
20138772,254515782
321563891,357211620
19629840,15754281
2591675300,939091
2591675300,46176168
18631420,1446925897416724486
1017493157200605184,164418122
1017493157200605184,14713787
1134313727421890561,22898078
1134313727421890561,1597467145
1134313727421890561,927370500
248494608,14677919
247066128,92862419
247066128,423035895
247066128,1094766100032540672
247066128,202022836
572655259,138749160
15676578,1339835893
15676578,757303975
15676578,818882149529034752
1641934584,227195141
34308223,148529707
22628827,612473
124761118,343627165
1324844649186500609,138749160
2591675300,21111896
818043140368048129,10228272
1512445728,10228272
142096963,29465136
8839632,47438401
1172082218245607425,13058772
23362924,19278247
14740721,481979453
14740721,26792275
734386640433483776,10228272
326431357,871477269616746497
1515115010447523848,10228272
388532629,18638090
388532629,26160744
388532629,1376366426123014144
2336030779,53185909
2336030779,194405780
2591675300,94054323
18219671,14437914
29298791,22097835
1521836114633445380,6467332
48501391,8802752
1520564634012561409,10228272
1406372004446576642,36042554
1227402277,1096769630
1227402277,32201814
741016414299914240,25053299
24842995,6107422
1127795282,33563975
556016562,16014160
191849753,36042554
1143405993730039808,1143405993730039808
1937985409,40954616
516208830,16834659
19629840,15754281
1164621954063769600,2459609448
1222274318,1221820621
1222274318,133624169
1437782171238998023,243878865
1437782171238998023,205864193
772262287,2440926542
1413603404509810690,791399089
27774639,18065266
27774639,73211501
27774639,190625644
3617775133,599202487
3617775133,180822312
3617775133,46485713
3617775133,198141232
1696795814,10228272
46096376,1117454573290041345
46096376,892826509622353920
175455849,10228272
2962595477,93766096
1557689336140894209,14224719
3187080806,36042554
88734887,88734887
88734887,36042554
185775520,17544803
598408457,18965790
1095016449339469827,138749160
24730317,36711022
17587250,115105973
17587250,8940342
3981271347,19380829
1500104822,6433472
1500104822,42672470
7228352,17525171
1382431445063495688,87818409
24842995,113646161
7744592,52070270
19090295,14437914
28236246,59031230
1107770503,10228272
877319436675502081,110445334
877319436675502081,1298358020339048449
877319436675502081,10228272
28785486,58650356
218772876,12133382
2870931801,36042554
20138772,20155652
20138772,20138772
1460959861995417600,1248400049924702208
1460959861995417600,1248400049924702208
1384905347056406532,372838844
1384905347056406532,1191740502414155776
1384905347056406532,36042554
1357689662828077059,631937346
1357689662828077059,1082295793279733760
49788959,2205070984
1445429051724812288,10228272
22650211,58650356
854407332,1130858859344605184
854407332,742143
854407332,612473
2591675300,65357102
490008276,25053299
860707958,10228272
164519697,1080680607070314496
852447222016884736,36042554
852447222016884736,65357102
852447222016884736,5402612
852447222016884736,14224719
852447222016884736,1865540413
1378835580503552001,36042554
1265941634845310978,36042554
4712037900,43302184
1191855827667128320,1323730225067339784
293768205,774195721000087552
2269512413,10228272
44294175,399655333
578491520,28402253
487206577,19380829
1216855267914256384,36042554
1191855827667128320,1323730225067339784
1109497800,1338994562090602497
1109497800,66369181
1109497800,36042554
1559363783671554049,17471979
3416334373,25053299
928357023573512192,36042554
311265104,1367531
3219680120,10228272
1267138533304778753,26073581
17483462,1296638180
17483462,36042554
232082083,148529707
312149882,1367531
1543726208776536066,988872519418458112
1097164584178221056,1349149096909668363
43613339,16740486
1562201451312852994,449452708
935906118,1367531
935906118,15675138
935906118,166990746
935906118,2353605901
2778711475,36042554
2570001,10228272
21379351,1137617029
1367897609533333510,1104163376832397312
1501090111941128199,36042554
1501090111941128199,1903382054
907380488784023553,27778893
2164327563,10228272
1397868597398032385,10228272
4719872722,14260960
2682027522,15164565
28092257,22637974
1561502405979684864,19380829
19610051,117967849
40580236,33584794
1578235165,1156244818827403264
1445836984287567873,1277381079196893185
3254196829,10228272
1040286994750947328,2809906864
3317881566,5392522
1360815876317057024,10228272
90604932,10228272
1394160478838878211,148529707
2351048336,254515782
2351048336,22993014
25271393,18149465
240703421,36042554
31214122,17525171
594250362,438399143
19610051,15056322
1303773066800115713,36042554
2692428098,25053299
1170522893215813632,67980863
1445836984287567873,1471939608464302086
234015092,234015092
816659605115850752,36042554
816659605115850752,65357102
309238549,5988062
1505427141030252544,10228272
753233718,36042554
753233718,2812768561
753233718,208019751
753233718,282012623
39121852,1121893049544527873
39121852,24109979
39121852,36042554
1321853987037929473,65357102
1321853987037929473,14224719
1321853987037929473,6467332
21901715,50064333
1391669049533161475,36042554
1220723652049756165,2812768561
1220723652049756165,287562961
1220723652049756165,242653461
1220723652049756165,36042554
189833958,10228272
32013608,7406262
1445836984287567873,1424994036293586947
2480185590,2480185590
1490446174473490434,33482811
1488263696161857538,21768479
35718189,156836120
1464577180269088773,10228272
2457496110,19426551
587957171,25053299
1448158601013460993,2557521
375362815,36042554
3056121521,1102661672
3056121521,10615232
1562881685217484800,10228272
1400082750,7309052
1419200025012412419,1419200025012412419
1311714648622870529,43996908
20597505,40851965
1169825311732617216,16119842
1419200025012412419,1419200025012412419
1245022673727561730,36042554
1363651973451513856,19380829
502008460,742143
133846098,7309052
1489664904109907969,10228272
940457530081210369,36042554
29201073,1247415058071785472
722036911850786817,138749160
1518228877839060993,10228272
1419200025012412419,1419200025012412419
1563500377974407170,17471979
2442170611,17469289
263469811,989912449
1498742598646726656,10228272
304662427,36042554
304662427,174698251
1169825311732617216,1470774096363462675
1535686713254854661,1105246060237094913
1535686713254854661,1507427667057922054
48213517,86228300
48213517,40518949
48213517,16640775
24222204,19209076
115295716,10228272
1419200025012412419,1419200025012412419
927665481460453377,36042554
73501208,33474655
1567068510492233730,37034483
15448383,1652541
1367786002178215937,783214
1367786002178215937,36042554
1367786002178215937,106355048
1384580312735174660,19426551
83717823,19426551
1091307495010779142,486752874
1363651973451513856,19380829
35980157,294176860
955970244,78595357
955970244,1543994759450165248
955970244,620007630
955970244,65357102
955970244,5402612
955970244,19701628
1372333653582307343,19426551
801536449,16213339
459872442,6892312
459872442,27568902
1480204153230086145,306151694
27449834,17446621
1419879176581042177,10228272
1328423212041052164,1040017683108909057
366629301,874916178
29049727,111556701
1508676971584421889,518891781
1039985036,811229675758505984
1159927271894990848,19380829
1374802451568717824,1058807868
6507012,148529707
289148078,1298532113952710656
956354334,16714896
18450036,121482708
1182332284403376128,23970102
785440670844526592,1470415671020429315
1250960911088615424,13850422
1250960911088615424,759251
1250960911088615424,1367531
1250960911088615424,16032925
1507138059132936200,3070273337
1507138059132936200,24334341
1558150246328311810,19636948
2295168482,10228272
243540386,17525171
8839632,23189508
25903919,3949777821
1221675180289863681,14173315
28420963,10228272
1349849432989212673,15996963
1349849432989212673,224495471
1349849432989212673,254515782
1349849432989212673,36042554
1349849432989212673,76093978
1349849432989212673,1662516570
16332628,593727058
16332628,304450679
627936615,16573941
627936615,715177919438577664
265665811,65289126
1333776535,630995894
1333776535,105082141
1473239273704853505,386916167
1473239273704853505,36042554
1428096630423638017,15754281
2471829276,2606764824
132415265,14437914
816659605115850752,36042554
816659605115850752,65357102
181137796,1447997610640412675
181137796,931444068101574656
181137796,313923763
1435060958,1435060958
1169825311732617216,16119842
4324603523,4324603523
4324603523,36042554
79529480,355580586
28234138,35474809
2507156402,36042554
2361623269,19380829
747415244142583808,254515782
66147619,216299334
588837318,1139396104347250688
1060038614405414912,44196397
1060038614405414912,13298072
25271393,18149465
1303130286054670339,36042554
31476133,41289563
31476133,36042554
31476133,874916178
31476133,1039613333224259590
31476133,94654133
31476133,34042335
31476133,2812768561
31476133,281065795
57682827,221334869
375362815,36042554
805889076440236033,10228272
103718646,18949452
1448049902899060745,735715789
1089508869859090438,291683239
1089508869859090438,1089508869859090438
810538012371259392,16012783
1177206056,65357102
329025685,15577108
208179565,216450670
961379124,634785993
408847777,17601174
312493335,380648579
1169825311732617216,16119842
134358709,36042554
1561227961533022208,1728956976
1438417493064777730,10228272
574153769,574205601
819332142241083393,33584794
317508621,19380829
23820899,16102081
23820899,30738290
23820899,93495925
29855970,221334869
1139623027098959874,71048920
3237987213,582280139
3010798879,3131144855
2868777702,36042554
2868777702,208019751
2868777702,2812768561
2868777702,424383119
1612709275,216299334
1612709275,23879043
47501012,380749300
344606563,36042554
379812177,1092343556
4815651135,36042554
527366754,245546107
89655358,264608882
23238365,124158364
2371009784,66967746
2295168482,10228272
2267964218,36042554
12133382,14437914
216719083,546941942
18703842,19397785
304662427,36042554
304662427,174698251
1418615443980525569,148529707
1376589866,77112593
115105973,111935114
132930022,203123011
1516416072668303371,10228272
65246409,15319698
16472748,1363560294514122754
4612112968,1255217335
4612112968,36042554
4612112968,208019751
4612112968,2812768561
1526445088699580416,10228272
787002873385259010,21405070
2295168482,10228272
1521291313135730690,2439112668
177015905,16714896
53868975,2492289271
28696684,2742759090
26398660,2742759090
844165827750453248,17525171
155246860,14295415
137937078,36042554
17093317,79188351
35221395,15675138
35221395,2195671183
35221395,17446621
35221395,17876645
18450477,17387823
1035896339865976832,3373682789
2295168482,10228272
155855573,10228272
160955170,36042554
160955170,30848629
1426499656389910530,1246147915715837952
1244483928947191808,18753424
1524425672281804800,36042554
26914277,17469492
195596196,10228272
195596196,18517307
195596196,1242846481427697664
195596196,356802819
195596196,51542338
195596196,863187079
195596196,67713407
195596196,759607962793041920
195596196,161716650
195596196,3318427276
760409731,10228272
1388194266833424387,1388194266833424387
1421379786,65357102
432481412,148529707
1175520715556016128,208019751
1175520715556016128,2812768561
1175520715556016128,1349149096909668363
1175520715556016128,14224719
1175520715556016128,742143
1175520715556016128,261676109
1175520715556016128,6107422
1175520715556016128,111556423
1175520715556016128,239823111
1175520715556016128,1455576852492324872
1175520715556016128,803694179079458816
4925779787,10228272
764783305,1603924040
764783305,721166284281507840
764783305,936389151859052545
764783305,1435976987160555526
764783305,26480966
764783305,444881962
764783305,73128749
3241128444,358997517
1527375115796656135,15754281
1501282258338172928,36042554
1445836984287567873,946213559213555712
1445836984287567873,1472563275946774536
1475291080891723777,10228272
468303509,20973388
1131319477084262401,202540076
1131319477084262401,743370835
2330920322,10228272
183876837,148529707
1516634942855282693,136361303
385877448,1356884135587901440
1336309628171395079,5120691
249340484,20559705
82042891,82042891
82042891,14437914
1426747442532438016,10228272
19032143,1011362488829394944
27410664,578416781
30997075,19380829
60861786,128453383
60861786,216299334
194573075,2776761188
1346631978007740417,4466581
233899475,233899475
3740988140,15769858
1101307491713990656,10228272
172482092,2946300174
172482092,141084952
172482092,2348783658
117459534,10228272
2653240458,16714896
2898103231,103018203
2898103231,191461735
814297483677433856,237670274
814297483677433856,36042554
60058363,3091880673
60058363,307089056
60058363,1302845308276269056
55350004,1426140610436677632
120233868,245716552
102762759,15687507
1468083039334912007,16343974
1493225061280591882,166985114
12599562,820535006
12599562,17621710
12599562,79810918
12599562,1372067504
12599562,16311530
12599562,59844723
12599562,16295886
60058363,1330521007250165768
60058363,3136383866
2434107709,158314798
383042061,951840618
43797149,1339166129110065152
43797149,20677726
60058363,267860210
60058363,2316399164
60058363,2435064488
205377759,10228272
36645609,16714896
1499806471403487237,1499806471403487237
60058363,277276615
60058363,369770759
1548025455080484864,1091577619642904576
1560083993273540609,10228272
60058363,426081006
60058363,248022226
60058363,2200292425
60058363,1499066632584454145
720634976,14677919
3026567020,569892832
1568002671449079808,45833180
430002149,36042554
430002149,386064225
430002149,3429906496
430002149,2224104954
15944436,92131961
1342451139967471618,36042554
220126208,264345029
1117187256060530688,14159148
1117187256060530688,811229675758505984
1484327846709317642,1374280705
1484327846709317642,36042554
309238549,5988062
714611365910974465,10228272
1136578029923082240,811229675758505984
1089248514,16034244
1089248514,6433472
1089248514,260886714
1089248514,17679977
1563025652659683329,36042554
201753602,34390143
468565740,36042554
67738012,36042554
67738012,166985114
880860327713394688,36042554
21810821,742143
15448383,544207978
2534181947,36042554
906055987445899264,19380829
991269368410468352,1903382054
205864193,286339472
17278992,34305774
1214094077156679682,14224719
1214094077156679682,30097575
1526445088699580416,10228272
28004399,19701628
1329746812224249861,36042554
1434286891398885381,148529707
3351379276,2724060739
753665337837686784,17469289
1477621174918164480,10228272
317999960,13992132
1036380904317440002,1239671
1032187835309207553,90841111
1518269483726655491,190481460
1022862404,874916178
1531447988916301824,1381699264011771906
1531447988916301824,902926941413453824
1531447988916301824,946213559213555712
33156619,10228272
932297040,932297040
42640131,7587032
25393191,148529707
1144732253391659009,77653794
2844670706,2844670706
299433234,3391729487
17666933,10228272
8839632,25300308
33370562,715177919438577664
914877149164789760,36042554
817976607398731776,355989081
18904578,18904578
16637204,16637204
2675609652,10228272
704105063636082688,704105063636082688
50943610,32616774
1001933038182371328,17602348
1001933038182371328,18036912
1001933038182371328,741575300
1355784008,10228272
72063872,1037738468972154880
41427918,457984599
1027677408,36042554
1027677408,275188651
3415946200,119714092
16199340,10228272
1057291589788135425,33907531
1057291589788135425,258857757
1057291589788135425,293302575
1434484878133825539,715177919438577664
24091188,10228272
16332628,593727058
16332628,304450679
19205343,19380829
1355784008,10228272
997931370,14792049
28913714,148529707
1462024479614324737,10228272
1506102020683481096,995938251138654209
1506102020683481096,823948357538299904
1506102020683481096,20692386
2199625573,19460132
254640843,100325421
254640843,750751206427860992
254640843,14497313
591742937,36042554
313580985,25053299
29315629,21628966
24016682,27760317
59323206,10228272
1095016449339469827,138749160
310986811,2897774300
1088487801774059522,1320041226096332802
1088487801774059522,1062393435716501504
1088487801774059522,927980105422471168
1355784008,10228272
1528008642464731138,10228272
552163959,275188651
1446225808046141440,138749160
188563634,2358751712
21901715,205726904
226564461,17481977
226564461,65357102
1119215131093659653,10228272
118605295,25053299
876937847927746560,18149977
3983912719,10228272
923707335842959360,294176860
1418338830084575241,1318002337
1418338830084575241,22518845
1296224621285519361,10228272
72455896,36275767
1459275265188655107,457984599
1481941080119599105,166985114
1462126080144416786,10228272
834671376,34713362
706440325175218176,1328555572010967040
1267846688783376386,783214
1267846688783376386,807095
112044454,36042554
155855573,10228272
2495574492,36042554
2495574492,3128767414
15920054,3135241
100726816,10228272
1148937598993387520,65357102
16379854,16379854
1400473461701677056,590128264
3653083512,19380829
824573108937830400,48588098
24410918,55220201
24410918,23611560
23499641,24963961
517348101,517348101
517348101,522946108
3653083512,19380829
1395461014527873029,10228272
1316523898989617153,27186238
313580985,12848262
1527375115796656135,15754281
1370703820125208579,16714896
68698703,1308701684797898752
68698703,914183480
68698703,1355701698434502658
1484327846709317642,36042554
1484327846709317642,1374280705
3317274490,10228272
2432621676,15250661
904539540,9616062
176493548,1095432576435671046
22142371,17471979
1199451051046440965,1430933103430807553
16927010,271741358
16927010,12848262
1497455630088425475,10228272
935906118,56749157
935906118,37764422
935906118,15675138
1003660679289757696,73874891
3415946200,119714092
1223327460210511872,19739126
23561477,95461802
1076140503782117376,17525171
392410016,140118545
22911403,1058807868
22911403,2646123248
1528101113815506945,105119490
1528101113815506945,28785486
1528101113815506945,27260086
1528101113815506945,1330457336
1528101113815506945,15846407
1528101113815506945,612473
1558663136579911680,10228272
2140011,438467375
2140011,3128767414
205290095,2648831197
1286364022405767170,10228272
1459235083488047107,1348284696829046788
54147540,16714896
1333626846697676802,17469289
1491912820270809089,14295415
1491912820270809089,2530363285
76679287,10228272
1242217417570496517,36042554
853217514637189120,10228272
1372069212,940880025108303872
1372069212,2812768561
846817119899652096,36042554
289148078,1403655691773022208
1315213178037559296,10228272
854382814699167747,36042554
854382814699167747,7587032
1286925638,1349149096909668363
1286925638,1349154719386775552
1286925638,1917731
1286925638,357162119
1286925638,1217198127591186437
16933586,557221922
700630797678571521,27955127
2493345012,36042554
1529977055517065221,63215230
1529977055517065221,223022239
710548685323501569,457984599
18620370,132705035
740623338100363264,36042554
1449362785633144839,16343974
1191467614096089088,1398050318991060993
1191467614096089088,409602966
1405821995128737792,36042554
1405821995128737792,1005738156665106433
1405821995128737792,1309348784330031104
1405821995128737792,121482708
1535345171537215490,28628850
1535345171537215490,56561449
2574978345,36042554
2574978345,208019751
2574978345,612473
2574978345,2097571
409976591,37601149
1224837267094532096,36042554
1224837267094532096,2812768561
751138171484766208,138749160
32908952,20402945
2875174180,14419395
1195639689480245248,219756032
1195639689480245248,202608931
1003093422595559424,71267215
1003093422595559424,997305902
1357642824,19906615
902719255959015429,3108351
1032340597712015361,991903167116926976
1032340597712015361,2497155462
1032340597712015361,1272510157977726976
1032340597712015361,1039780148818702339
1032340597712015361,292982111
1032340597712015361,1272510157977726976
1032340597712015361,36042554
1032340597712015361,1006147188177727489
1513433393375346695,713235063907848193
605450289,14677919
1286364022405767170,10228272
1412935467587227651,33584794
14740721,395112819
19342998,22127274
30653063,2717254872
279655634,91388801
279655634,87818409
536450188,1074084692
1398050318991060993,1191467614096089088
1398050318991060993,409602966
39436585,1255568624
1365113592819949568,25053299
1168756943663620098,940880025108303872
1168756943663620098,2812768561
1286364022405767170,10228272
42174449,254515782
1349389432508608518,2284718570
1095743168925106177,847081730129432576
1487858714505797646,189187437
1487858714505797646,1483752719106310144
809679248,163430184
809679248,1634769132
809679248,2491845824
809679248,61746371
809679248,131480288
809679248,1684443572
809679248,862194276163362816
809679248,816953241518874624
72812166,36042554
1175520715556016128,803694179079458816
19389756,526378201
1146355067559251968,15754281
1345132092733206530,10228272
417653378,19701628
608583,34305774
1244873265639837697,2284718570
2913973021,10228272
2576247738,624431484
1506790708971290632,15754281
4531517656,1353259867
54835665,51241574
37905119,10228272
341838980,36042554
1481613693272088576,10228272
1560666602084892674,13837292
243998461,17561693
1177288337360609280,182107650
1377363181690101763,10228272
1434286891398885381,16012783
1259949073500532736,14677919
1288921221883731968,36042554
942240917771059200,899733078641225728
860846856,10228272
290165669,487985925
1467938222701486082,51241574
56311200,254515782
1945048340,14792049
2285319241,891941
2285319241,19701628
5751562,891941
5751562,19701628
1548713173993283585,22526070
1017694386602139648,25960714
116361694,17525171
1286364022405767170,10228272
243998461,17561693
848710502,36042554
1153475710499086336,10228272
99584939,15012486
298270825,19636948
1278762256050925570,711552373328637953
1176994477,14529929
18904578,18904578
130120037,87818409
1392356749756145665,1392356749756145665
1392356749756145665,15352951
1392356749756145665,15733527
1392356749756145665,26166970
1392356749756145665,7160892
1392356749756145665,36042554
1392356749756145665,14540886
19882731,58684655
492599666,742143
2828569018,1047152531388936192
368696846,24861471
763039876686028800,2285662423
130128553,34950482
130128553,102713613
1005738156665106433,1005738156665106433
1005738156665106433,1005738156665106433
3149133964,23828118
1309348784330031104,1005738156665106433
1309348784330031104,1005738156665106433
2811924896,1058807868
2811924896,2646123248
1336567664618041345,10228272
1363686052003782659,37601149
1393726220722868226,36042554
8839632,25300308
81445985,81445985
1517696203906985984,10228272
1080586433088258048,1349149096909668363
16955991,121208305
36480504,759251
20197657,457984599
703218848892190720,40274730
867798376703766530,402888514
867798376703766530,398271367
16542798,1452009605685469196
538525553,17061263
43806353,31083978
43806353,343627165
17125730,400370756
993927581916385281,19380829
350782341,346593417
1160119192663646208,18090521
241071089,2812768561
241071089,2812768561
241071089,216299334
241071089,612473
1260187748859883520,36042554
41192199,91898849
732745417872400384,16343974
205864193,243878865
1401289615953346560,2284718570
15169290,101802390
2641818236,1369638227364048897
992360089,26028938
56718978,249421755
340994154,36042554
258604781,309087942
19610051,91386979
19610051,36771787
16379854,16379854
853217514637189120,10228272
1279695339747004417,36042554
1481101973772554241,91970053
1323721726904147976,37601149
1323721726904147976,36042554
882309239498309632,26585095
882309239498309632,25300308
882309239498309632,14173315
874823814,1976143068
71634342,838951448561868800
158932321,10228272
1565370184105435136,1074112729970077696
36890646,41704988
1366689683720138758,1366689683720138758
383173078,229062777
23188455,1323730225067339784
1511600236740841472,10228272
950709704740581376,138749160
1547386550220214272,44196397
1487120355877605380,138749160
1487120355877605380,33187193
1487120355877605380,1202643735147880448
1487120355877605380,27507215
589336264,10228272
23267060,31147535
736154891639500801,16343974
43388155,36042554
17278992,17471979
1532801046501793793,138751214
1465025660347375629,76023925
19787029,562207034
37681531,368908881
37681531,746358978
56160047,15438913
312978498,106502630
40690995,14511951
1270745681716748292,19701628
1270745681716748292,10228272
435790233,724983102
923330579273265152,15438913
17855381,10228272
1140539599011250176,2238916212
468070119,36471157
468070119,1495904103079239693
468070119,1113584532412715008
468070119,404923541
19610051,43996908
54535167,10228272
1346623155532652544,17631078
1346623155532652544,2284718570
179409963,177400342
57685967,56561449
1425519763602694147,16828262
551013493,19636948
55627118,61024030
55627118,204911067
55627118,122432575
55627118,109878271
55627118,16014160
55627118,20677866
55627118,409573061
55627118,78208471
55627118,856901932820070400
55627118,6790442
55627118,76405756
55627118,3003902876
163563071,956814655380475904
1469573318,210568011
1560092357013696512,17125730
174444452,15850297
1239354070621618177,262543492
227128956,22993014
2856133189,25053299
1331769929394245632,15012486
1331769929394245632,4119741
1331769929394245632,42958829
1331769929394245632,21111896
195235847,205864193
17112878,41704988
260527870,457984599
260527870,17631078
186927220,612473
205364544,15012486
180640044,10228272
298843865,36042554
1312431291254538241,1516168680660520962
1273811445269106688,36042554
27770296,294176860
135260320,22798141
27887211,36042554
41877114,19380829
923330579273265152,15438913
473467970,15392053
473467970,39589819
132982940,2745053222
558181925,19380829
709548191847292929,10228272
1512539386050666504,260329293
1540516003683106816,10228272
1130774306265358341,10228272
832975477195157504,16714896
1268227274,10228272
50052259,31535312
50052259,376063629
1512653614812082176,10228272
180287537,65357102
2541863729,1058807868
2436343849,36042554
2359537176,774195721000087552
178897727,957306920
17992712,14173315
789455631786782720,10228272
1486763809226244096,10228272
19922314,36042554
1501711067390558208,941000686275387392
52493415,10228272
1177965457438998528,19380829
1106604029474471937,779372023655100416
1106604029474471937,14353202
1106604029474471937,65357102
1106604029474471937,2425571623
1106604029474471937,40954616
1106604029474471937,612473
415256368,10228272
1345945771674361858,36042554
2441692742,19380829
43797149,9609632
1203082947500355586,36042554
1326945855509848064,1349149096909668363
29171288,2347049341
399057834,16714896
77244409,15754281
1072470407943458816,111556877
77244409,15754281
18943058,18943058
347568180,19898168
79654010,10228272
782391894,16714896
1226562216733925377,10228272
1452364787665575946,1493696185592430592
76683650,17469289
48401463,1349149096909668363
20138772,254515782
20138772,20138772
1315213178037559296,10228272
21105092,33884545
43087079,1349149096909668363
15194086,2811189187
257438805,1349149096909668363
7228352,17525171
897998330,2931108779
897998330,1103161770468929536
219424759,1349149096909668363
563617298,14295415
39512124,12848262
3716967868,1074358534853271555
399057834,16714896
714259803376254976,10228272
123360454,10228272
840289545824292864,14765253
1121028224698339328,154101116
1128856916036341761,36042554
1128856916036341761,39176902
1128856916036341761,54030619
1128856916036341761,44632152
1128856916036341761,4744395743
1128856916036341761,1119410820318998529
987165223101583362,12848262
1445105100834357257,1329338716796686336
1445105100834357257,1672823953
5176791,10228272
1107306996,10228272
1096483124333154304,2284718570
477344024,1948793370
166950857,166950857
17836117,17836117
41631517,22798141
90859217,14295415
90859217,19412366
77055180,5392522
1498574589475303427,10228272
1362127723393658885,36042554
1566539800731176969,10228272
1503500202753380352,17469289
3375635356,2936714848
1110264693866807296,10228272
285452052,10228272
624315538,15675138
268896108,10228272
4410120139,36042554
2359537176,16343974
36295547,1349149096909668363
36295547,1349154719386775552
36295547,22120359
1341834471209746432,876766926483095552
1341834471209746432,938018725625778178
1478932222518431744,1511250909451501568
1478932222518431744,946213559213555712
1446830526158016516,36042554
15197548,69008563
3098361703,16714896
49907900,457984599
3313689808,14085146
1250330291740131328,10228272
1518645904655495169,36042554
1518645904655495169,2812768561
1518645904655495169,208019751
233899475,233899475
822235684987662336,14677919
20687723,392406304
1176994477,138060695
16223843,16223843
269885481,174357608
1154881530839412740,409486555
163006480,34613288
2147974789,18820392
143936211,121737893
106578460,74712538
437564443,10228272
1470161857595908098,208019751
2159772862,48802204
2159772862,1349149096909668363
918083222,10228272
385463691,824450857013907456
385463691,36042554
1160975544793612289,56505125
1160975544793612289,128700677
928779999963951104,1551386650655084549
195235847,205864193
310453770,208019751
310453770,36042554
310453770,463616255
987165223101583362,294176860
1526347982806798336,1551623525936402432
848872671412723714,5893702
